,ortholog_gene,EnsemblID,LLgeneSymbol,logFC,Fold_change,PValue,FDR,wt_1,wt_2,wt_3,wt_4,iqgap1_mut_1,iqgap1_mut_2,iqgap1_mut_3,iqgap1_mut_4
1682,ABHD12,ENSDARG00000071004,abhd12,0.341011560337397,1.2666444033235,0.31206039589037,0.67558576117531,524.126640912819,654.079478555196,458.091860702618,588.409964520139,244.593817653641,742.136095964591,607.437061580528,721.083581381643
1683,LRRC10,ENSDARG00000045612,lrrc10,0.340973747975912,1.26661120560184,0.269954611816087,0.637184827696871,12.0815435789701,10.1625209761682,12.7188785179893,10.7697850337869,16.7636851410211,10.0709997399671,11.0236960803843,12.3024353333266
1684,ARHGEF38,ENSDARG00000079377,arhgef38,0.340939646174868,1.26658126634814,0.0438184797381781,0.240947873554166,58.1249429692992,48.1845383888624,57.3873320001082,54.8776132713083,61.6376420487174,62.6605674693059,50.2910554230632,56.3975985438156
1685,MYBPH,ENSDARG00000058799,mybpha,0.340754485799687,1.2664187194433,0.162841104530892,0.506272894941999,66.5768529361375,40.430064163639,43.3052988818584,41.0883217541598,58.4365678333012,66.4484896843358,42.6825880999065,44.0268871776553
1686,VGLL2,ENSDARG00000041706,vgll2a,0.3407039009711,1.26637431612246,0.247759556735535,0.614727658521262,210.483894565312,250.538547281462,217.343024222103,257.739596351363,127.031512202103,325.798965114649,230.081771176358,295.829737782725
1687,RHBDL2,ENSDARG00000069833,rhbdl2,0.340588427526716,1.26627295946154,0.00470967299184141,0.0507323247656711,402.718119299005,360.769494653971,403.0906114932,371.068047982296,529.535230631077,436.074288740575,304.654873494258,425.459221944211
1688,RGCC,ENSDARG00000035810,rgcc,0.340498346893959,1.26619389693955,0.0281673435495291,0.180074108583759,586.728979935737,511.606786790328,527.133103480196,607.945346055221,505.411239720251,711.376468331774,542.998275191082,617.794032392688
1689,MAP1A,ENSDARG00000059601,map1aa,0.340471469304792,1.26617030780852,0.5146008520801,0.817960783958202,1544.85455230039,2381.10156383362,1306.5813418737,1690.92085634047,338.728115924537,2469.71389316531,2088.09344856534,2677.82427722032
1690,OMP,ENSDARG00000105218,ompa,0.340413545218298,1.26611947219598,0.63276874156379,0.875367530581302,14.6860705006186,3.94439650376966,2.01419994799342,1.00215418912585,6.15121766666329,7.04756708773258,6.09751258570092,4.89187635307281
1691,PPP3R1,ENSDARG00000092659,ppp3r1a,0.340353937684489,1.26606716127923,0.387906471325703,0.736908822721489,3449.15961931149,4065.14924940351,2541.66926797372,3136.78131962282,1198.44896905608,4600.88988227677,3900.89720360897,4641.32632492103
1692,NOXO1,ENSDARG00000056374,noxo1b,0.340338899296607,1.26605396409668,0.179986595066791,0.531421934199071,17.0366212151394,16.4032471111021,19.1291106667027,18.2925377571028,19.5675054122912,22.5186414342818,14.7914868891362,18.1277995319407
1693,ABCC12,ENSDARG00000013050,abcc12,0.340293453316705,1.26601408307182,0.224560541039808,0.589227395421658,25.4377570359786,19.5814273341581,21.6941807707331,29.2058992459045,23.0495463498945,28.7056824444287,31.2106542456729,22.3575461475701
1694,NDRG1,ENSDARG00000010420,ndrg1b,0.340153938273361,1.26589165978444,0.00681214253065459,0.0672775777169819,704.756708773258,588.409964520139,686.819439971423,574.71489225754,854.947942192074,669.721482707811,495.064169428169,798.633093721783
1695,KCNJ4,ENSDARG00000068110,CABZ01079818.1,0.339996896131602,1.26575387077684,0.593627313787797,0.856155559592318,2.95829737782725,3.02129992199012,5.01077094562924,2.05040588888776,0,5.0812604880841,3.91350108245825,4.89535683353952
1696,TMEM132C,ENSDARG00000074863,si:dkey-112m2.1,0.339706682327634,1.26549927622245,0.0130515047599603,0.105578192385852,160.080452421354,139.226537373504,177.986029230201,177.211917374131,192.289329558771,166.171495709457,148.318819990626,209.141400666552
1697,LMO2,ENSDARG00000095019,lmo2,0.339616397545742,1.26542008294328,0.0364587434614075,0.21287181397162,189.662544722118,196.325083158265,252.030520208971,179.042674522465,297.637695479203,220.886204211101,166.171495709457,191.411450123037
1698,RGS9BP,ENSDARG00000086756,si:ch73-167i17.6,0.339612600469105,1.26541675244684,0.0962449025342052,0.385280509787441,132.112772690187,134.037412074195,97.9071366707904,109.457002979608,113.802297061628,148.318819990626,103.545497388832,160.080452421354
1699,ADORA2A,ENSDARG00000033706,adora2aa,0.339007089458574,1.26488575803563,0.0980011794369546,0.38900999614412,58.6560846895359,56.2836416499691,74.442444352421,55.7719151172111,86.0970238140815,68.2021114048726,54.9848872625491,49.3478987258387
1700,AGT,ENSDARG00000016412,agt,0.338980557506711,1.26486249630775,0.127545941786281,0.447027280982298,358.771199707054,202.990182999888,452.051088913133,429.874637291915,407.982487846272,307.428409146282,334.287603694479,455.209188246512
1701,TGFB1,ENSDARG00000041502,tgfb1a,0.338901352466864,1.26479305631415,0.434328669637232,0.770068186735192,254.638666832761,433.939645682382,220.134435888276,280.660597980488,98.7183834980952,405.387952532895,357.769045517928,419.308004277547
1702,FAM174B,ENSDARG00000068709,fam174b,0.338788702145551,1.26469430101406,0.0068398596065815,0.0674924715454568,282.024350019531,268.895693057121,287.618252279118,285.006418555399,300.024998877759,302.843125089813,265.139698336546,330.926121947272
1703,TMEM94,ENSDARG00000074506,tmem94,0.33847854954869,1.26442244448821,0.305737078086223,0.669610896919213,487.298992304778,622.962535839111,525.172277760485,531.635752122392,243.566484107777,654.61498309786,637.069418027302,786.002593446235
1704,TDRD7,ENSDARG00000032808,tdrd7a,0.338472639495189,1.26441726474559,0.658800410778608,0.886204844277964,4.00861675650339,1.02520294444388,4.02718119299005,0,3.91350108245825,3.91628546683162,0,2.01419994799342
1705,DHDH,ENSDARG00000019081,DHDH,0.338463857792117,1.26440956824503,0.00681307761996883,0.0672775777169819,197.895683823531,195.374465766834,238.205027136527,224.011528702768,283.23725194444,245.752535654677,176.409201911823,233.541230744316
1706,CCDC34,ENSDARG00000102725,CABZ01081909.1,0.338347079826175,1.26430722561714,0.27894484240966,0.646209000392293,54.7777479776189,45.0166612905308,23.2972432014474,33.5668067842836,53.0279396673093,49.3843597367467,26.2105147675494,40.4451349557078
1707,RHPN2,ENSDARG00000014577,rhpn2,0.338238495381737,1.26421207111283,0.00168168725742657,0.0225938904795609,552.196250823258,502.585141519071,575.698629135478,609.019122273669,641.777043221869,669.518873334595,540.646115932149,593.638979198092
1708,SEPTIN8,ENSDARG00000014233,sept8b,0.337964112476931,1.26397165634281,0.0133185733307116,0.107005790364653,164.353287016639,123.024353333266,158.066861824859,153.45406674014,184.912926146152,149.797919106309,132.137282876284,165.16439573546
1709,FLI1,ENSDARG00000054632,fli1a,0.337901570123999,1.26391686302494,0.00023606452273542,0.00452748855337569,1087.33892210731,925.795498407947,1120.23968485367,1049.56450511087,1290.36001125195,1096.36931569178,934.007704265291,1250.74759222153
1710,RAB25,ENSDARG00000058800,rab25a,0.337794810637422,1.26382333659069,0.0221566168246158,0.153154053932415,364.784124841809,316.787709833159,332.242448421679,341.460704799252,306.231459702358,408.272759917196,303.718530790264,407.875489468667
1711,LYSMD4,ENSDARG00000068702,lysmd4,0.337706433624542,1.26374591932152,0.0107036432451473,0.0922468792367841,154.805644611026,138.937751158157,174.795360790093,131.102286262351,160.567704140096,164.678554032383,143.008196307533,168.361903773143
1712,GPR139,ENSDARG00000109742,GPR139,0.337676943556858,1.2637200874092,0.505394288465048,0.813404382745955,23.1562918596928,38.6175797094392,18.5891301416767,30.351212367945,6.90269388159691,41.291098933865,30.0646256737754,42.0333207221991
1713,ELAVL3,ENSDARG00000014420,elavl3,0.337536207502462,1.26359681651726,0.473298585979187,0.793461969970863,9693.42513152705,16318.9761835309,9419.797105477,10969.5155925954,2915.89511541172,15316.9835045159,13377.7562706409,18331.653849601
1714,CAST,ENSDARG00000058693,cast,0.337263503213675,1.26335798870148,0.0000113223796253883,0.000332729470761821,3975.02974883409,3580.52592629691,4344.6292878218,4129.87741338762,4790.77335938626,4422.85174520132,3857.69296255345,4403.66709303614
1715,CXCR5,ENSDARG00000010514,cxcr5,0.337253484140115,1.26334921509908,0.430096162348319,0.767859503166226,7.01507932388094,5.1260147222194,4.02718119299005,7.11376468331774,4.89187635307281,6.85349956695533,4.93049562971208,8.05679979197366
1716,ESYT3,ENSDARG00000006422,esyt3,0.337208171992574,1.26330953646607,0.00884043002096197,0.0805584137446274,298.334056833169,266.800754035591,397.354570168177,323.84221457342,359.319191581801,343.162495827961,316.229391834966,340.732424302788
1717,ADAMTS6,ENSDARG00000041982,adamts6,0.33718174771288,1.26328639800793,0.0629259656960037,0.299919020676165,67.0547405640842,78.5537979717432,99.213264723459,107.123455664941,121.822231087949,93.4951929807475,75.8632184834532,85.8743495739503
1718,SHC3,ENSDARG00000098909,SHC3,0.337164831891646,1.26327158586746,0.0160641578498271,0.121470511930259,163.100838316097,149.389058349673,152.626542215872,129.237420405443,167.636851410211,176.242495449424,121.260656884228,186.586935888786
1719,SLCO2A1,ENSDARG00000061896,slco2a1,0.337161397434323,1.2632685785464,0.286235905730558,0.653139618906056,96.8591517908417,77.3466379699244,48.3188571711784,41.291098933865,64.1378681040543,76.8902208332911,74.5028520703159,77.2351594188784
1720,CDH3,ENSDARG00000102750,cdh1,0.337075755631943,1.26319359015052,0.000503952333387666,0.00857101473273938,2011.57700589853,1841.62156373827,2300.2678824946,2148.7777192275,2760.1703414429,2308.90761338407,1872.87585634784,2124.09747653439
1721,UCKL1,ENSDARG00000001686,uckl1a,0.336988883161756,1.26311752872345,0.205680883097345,0.565734983149988,22.6802798966756,37.2626990378782,26.0560089172721,33.8316971666481,32.2174495439204,38.6175797094392,20.5458806829058,38.1837833016083
1722,NAGS,ENSDARG00000077193,nags,0.336941996464823,1.26307647885169,0.143709037199162,0.475592898615171,44.0947843215373,37.9325089444236,55.3737414036132,29.4713108308878,42.0701366364262,52.8698538022268,34.5134694079845,46.3265988038486
1723,SLC25A42,ENSDARG00000099368,slc25a42,0.336916768170294,1.26305439172593,0.502476801082216,0.811428665203274,108.676921704577,174.539545291808,127.901696697582,116.249885938598,28.7056824444287,172.161996000325,169.714100302009,187.848051957996
1724,DNAH3,ENSDARG00000068468,dnah3,0.336795725910841,1.2629484257804,0.175687525036134,0.525528098690735,26.6118073607161,21.8430821912533,21.8716786134028,25.4695583423767,26.5370429280525,36.3742004688689,19.3304697263522,24.471350510613
1725,GALNT16,ENSDARG00000053190,galnt16,0.336621309467415,1.26279574926076,0.00482910617087055,0.0517234664233146,209.476794591315,205.441608770799,214.267415388771,211.427012631978,258.128032794672,235.788440218109,164.483989606928,237.649889352122
1726,ZNF704,ENSDARG00000061718,znf704,0.336577859597293,1.26275771801818,0.387613789094816,0.736908822721489,1073.30713655378,1278.42807172152,858.796389405128,1080.27597976668,365.912351209846,1449.0256227277,1119.22250794464,1529.784860501
1727,FAM184A,ENSDARG00000002635,zgc:85722,0.336371315850605,1.26257694797743,0.0238070484792033,0.161327552055771,269.306805868457,210.350683182131,232.039913909773,234.691591974295,309.179692016989,226.486846742442,197.864168277669,314.120133053224
1728,KIF13B,ENSDARG00000073859,kif13bb,0.336052949319717,1.26229835972191,0.00537096601283063,0.0563919973131601,399.697733404262,410.565847437195,429.506743799793,426.875115884646,552.215510527753,445.138188506545,397.855213082962,422.383613110879
1729,GSTCD,ENSDARG00000036494,gstcd,0.335989397958032,1.26224275613939,0.0403434308339619,0.228073770693863,82.0162355555105,70.4756708773258,102.641461859299,69.4646442136339,97.9071366707904,97.6238134682991,67.4756982577794,82.1766435083196
1730,PRKCE,ENSDARG00000069928,prkceb,0.335837878033521,1.26211019528715,0.215558922357927,0.577413710105426,16.4032471111021,15.1019294737127,15.2437814642523,13.6972537886039,16.6442132340344,19.7219825188483,12.0851996879605,16.0344670260136
1731,MYD88,ENSDARG00000010169,myd88,0.335787050087454,1.26206573035376,0.00995267034694328,0.0877728842293004,157.060066526612,166.665344009159,180.021049793079,186.023559674502,189.331032180944,210.483894565312,162.348978638387,189.662544722118
1732,CD34,ENSDARG00000100446,si:ch211-286o17.1,0.335707300737871,1.26199596776604,0.510262839391045,0.816020831780608,927.339013309818,1459.3176871358,776.37991224348,982.60581434172,211.281598724422,1494.09323742256,1244.34479201189,1494.54085241029
1733,ABCG5,ENSDARG00000063078,abcg5,0.335554489368011,1.26186230326022,0.66018408136854,0.886749575032463,4.02718119299005,5.0812604880841,0.978375270614562,0.979071366707904,0,4.02839989598683,3.00646256737754,5.1260147222194
1734,MOGAT1,ENSDARG00000086481,mogat3a,0.335419503283361,1.26174424235446,0.0303562648964293,0.1897805747003,100.608957664065,75.3348958373213,118.467635371656,99.5960117201839,127.901696697582,119.256348505976,83.0414384999544,103.699915719494
1735,GNRHR,ENSDARG00000100593,gnrhr1,0.335045958584622,1.26141759198993,0.421916136911553,0.761857910362059,17.120699557944,15.0323128368877,17.428450055546,7.04756708773258,10.1625209761682,23.4810064947495,14.6860705006186,10.8470903853666
1736,RFX6,ENSDARG00000041702,rfx6,0.334883590363566,1.2612756336414,0.583744571316297,0.851134057864334,3.07560883333164,1.00679529824751,6.09751258570092,3.91350108245825,0.979071366707904,5.91659475565449,4.02839989598683,4.00861675650339
1737,MYO5C,ENSDARG00000104235,myo5c,0.334836022412816,1.26123404806271,0.0560245883850604,0.279429430626948,98.8159023320708,97.9071366707904,94.6655160904719,90.6389976597037,90.1938770213263,116.873135666602,96.6523486317612,117.885243323551
1738,SHTN1,ENSDARG00000039697,shtn1,0.334655995152181,1.26107667430167,0.0693670441836995,0.318415049263545,87.1639424125947,60.6592667781028,68.2902278278763,70.0130379419115,83.5892978417268,67.8959463132762,74.8398149444033,87.0676573924448
1739,RMDN2,ENSDARG00000078761,rmdn2,0.334579550654983,1.26100985503942,0.0527985421645777,0.269597417444612,139.299432288493,160.956862277689,193.304697263522,139.226537373504,141.864414239112,187.00263104121,153.831463647017,177.249595423421
1740,PTGER4,ENSDARG00000059236,ptger4a,0.334180566173314,1.26066116471685,0.558068361050245,0.838777674482194,12.3024353333266,7.04756708773258,3.04875629285046,4.89187635307281,12.7279277672028,2.95829737782725,4.02839989598683,10.0215418912585
1741,CNGA1,ENSDARG00000012125,cnga1b,0.333918785617465,1.26043243540696,0.473297644748525,0.793461969970863,12.3024353333266,8.0543623859801,9.14626887855139,3.91350108245825,5.87442820024743,8.87489213348174,13.0922996619572,7.01507932388094
1742,GDNF,ENSDARG00000039959,gdnfa,0.333866654686349,1.26038689125004,0.165827915701867,0.510176982300629,98.4194826666126,103.699915719494,102.641461859299,136.972537886039,82.241994803464,117.345795987147,119.844896905608,146.314511612374
1743,SERPINB8,ENSDARG00000095830,serpinb1l1,0.333799173058208,1.26032793840972,0.390618777111116,0.738679477671184,21.0252845655069,20.0318001628437,18.9035202443161,8.68120177585162,32.2793864317436,13.3071342188816,15.3032885333622,16.0567831423458
1744,TBCEL,ENSDARG00000019525,tbcelb,0.333797690015345,1.26032664283488,0.222482490967598,0.586273196749092,587.442820024743,561.090402661234,498.51448712837,542.165416317084,327.039739277598,655.42373915913,575.19868725112,793.46234446841
1745,STX12,ENSDARG00000044605,stx12l,0.333180150687547,1.25978728094945,0.510393429940927,0.816020831780608,302.129992199012,334.719499168033,204.015385944332,240.624076281155,56.9101174665419,348.301596338784,288.826053178832,424.022624155239
1746,SBDS,ENSDARG00000027803,sbds,0.333179431234865,1.25978665271058,0.0302113677897055,0.189227455974235,356.345986569369,358.000868199803,356.113564943127,327.101062659926,313.970408092919,378.420873946272,357.115798460046,406.616614501171
1747,SEPTIN5,ENSDARG00000036031,sept5b,0.33316824286706,1.25977688286915,0.292350450761062,0.65883725861583,1292.6726681686,1456.80077794508,955.573653906915,1199.09653714598,646.870384297825,1628.5005573295,1187.18500966601,1910.89747607378
1748,MPP3,ENSDARG00000015184,mpp3a,0.3328524171438,1.2595011306225,0.00113192244414866,0.0164165386195865,1102.62892998261,1075.01056993161,1134.01399483378,1006.09287402271,1228.64103586829,1368.64593083258,921.217697896474,1277.42888670434
1749,TMCC1,ENSDARG00000076747,TMCC1,0.33250217305169,1.25919539775812,0.0943438198057055,0.381188725883639,67.8202735718565,46.3466589192935,49.3478987258387,64.8794622040074,74.8398149444033,67.3747413587235,51.5544689121013,56.7457656956446
1750,AGXT,ENSDARG00000052099,agxta,0.332301449055658,1.25902021648771,0.120175549867288,0.433224465899877,85.6034977897202,55.1184804019217,70.7390031666278,53.3601508071181,83.3326720045793,57.7241409662592,65.5977815694296,71.9852361937963
1751,TMEM150A,ENSDARG00000035184,tmem150ab,0.332122809666491,1.25886432998916,0.445499466179473,0.77781227896336,510.998953625525,758.124064822148,450.443974590944,551.736087280905,166.926860039532,833.878778469274,646.389451986172,789.406267221788
1752,JMJD4,ENSDARG00000058995,jmjd4,0.332113313660796,1.2588560440083,0.0449534828781303,0.245037155471941,133.311950165375,121.631613642802,105.308916203102,97.6731184245962,147.056738202999,129.708816698559,94.6569878605035,135.464307379203
1753,ST6GAL2,ENSDARG00000088515,st6gal2b,0.332022043394145,1.25877640660104,0.050357632363173,0.262721454523352,57.1937493046601,55.3904985698189,70.1507932388094,60.486973722189,64.4348990878408,66.0563863450933,55.76739042503,72.4512811363849
1754,MAN1B1,ENSDARG00000073792,man1b1a,0.331915829765832,1.25868373678232,0.0166422442660671,0.124788986634211,159.588632773388,139.039976757881,174.22829550143,154.331745125381,190.687747666562,169.141610105582,124.999008006869,200.566930475985
1755,PLEKHG1,ENSDARG00000111585,CABZ01048666.1,0.331764119780236,1.25855138389667,0.0105059468529961,0.0910978409965215,966.911300333392,988.41645888838,1084.03234101032,1077.26564560083,1004.66812946667,1327.55021231619,902.584300498379,1242.5463774332
1756,WBP1L,ENSDARG00000029751,wbp1lb,0.331708127011406,1.2585025389175,0.00960794710115342,0.0854891097296209,199.405794851348,221.476075796812,249.124315499863,235.590099789918,266.258049575607,240.680316571182,218.332914775863,226.802798966756
1757,TMEM30B,ENSDARG00000054122,tmem30b,0.331460956648012,1.25828694388463,0.003778883938851,0.0424970348104411,384.143292899158,357.106973774315,429.81232998477,435.855813666548,539.805586062235,446.960768350128,363.947045277578,417.820048772717
1758,SLC2A7,ENSDARG00000053269,slc2a15b,0.331442240321358,1.25827062002128,0.0147594318218239,0.115473015018363,217.563050156675,222.347532258993,229.252792304429,186.371643270453,273.395263239112,234.347733710439,195.694621628325,211.557740918244
1759,ATPAF2,ENSDARG00000056270,atpaf2,0.33142745719887,1.2582577267397,0.00583061033198981,0.0599803245983441,290.963841193531,298.778116699345,315.036837137889,301.553980946035,359.926180968982,360.541790690821,289.62256065737,299.359259777613
1760,POU6F2,ENSDARG00000086362,pou6f2,0.331053783087039,1.2579318661526,0.48110352436074,0.799035989285728,246.529930524959,377.274683555348,206.483647717582,216.461696792383,68.4862689430193,349.704710760729,268.218962256337,403.84708957268
1761,AGO2,ENSDARG00000061268,ago2,0.330928491225821,1.25782262492232,0.0131126124636229,0.105933721525701,821.54496336997,839.424232631494,901.083624236012,863.540945436372,803.670787643068,1138.02297061628,824.772897650573,938.060694166151
1762,PSD,ENSDARG00000076702,CABZ01068356.1,0.330911986302115,1.25780823508447,0.0304018286500347,0.189801432684185,100.7726528733,79.3145714170073,98.6099125942415,104.738397295658,102.219727290837,117.898338611046,94.6387580352661,106.706470249766
1763,GRWD1,ENSDARG00000004806,grwd1,0.330745371722095,1.25766298117845,0.0144333482789109,0.113574060776182,538.938812408152,470.676775187253,573.109215216139,504.389702919545,727.307459220942,585.077658695453,513.98549619694,462.119041895608
1764,PM20D1,ENSDARG00000062096,pm20d1.2,0.33061713857388,1.25755119947009,0.0818050332455212,0.349762369047356,107.484804727723,104.738397295658,117.69298797094,114.494664835493,91.6183721405236,149.389058349673,104.431776385398,124.880552823593
1765,C10orf53,ENSDARG00000069363,zgc:153142,0.330480644032332,1.25743222716485,0.764741472484562,0.928487021460776,15.58551806089,1.38049062705814,0,0.785537979717432,1.24267119451605,2.67577968499853,7.94361490317287,7.12392720429391
1766,PRKCH,ENSDARG00000018382,prkcha,0.330245012646187,1.25722687101165,0.296774517041642,0.661634191918806,29.4713108308878,18.5891301416767,18.6023559674502,19.7219825188483,18.1277995319407,25.0538547281462,16.4032471111021,35.2378354386629
1767,UXT,ENSDARG00000019339,uxt,0.329864906433211,1.25689567364603,0.0451521285943454,0.245718596594486,91.2430620555054,81.5504191580485,85.3651761998129,93.924025978998,87.1373516370035,103.540408223954,88.6247977117103,93.2003395887039
1768,ADAT1,ENSDARG00000061348,adat1,0.32986103050059,1.25689229688499,0.147473019638447,0.481998544433961,55.8938653689251,34.4094582675142,79.0698035753304,61.1381458084297,63.4472983617926,72.1851662427349,48.1845383888624,67.4552849825833
1769,UHRF1,ENSDARG00000103409,uhrf1,0.329416581041765,1.2565051471086,0.0288889083065213,0.183379097132685,1421.95493960896,1482.45116172315,2162.64874013358,2326.18548094317,2482.75720547836,2071.12177494308,1551.7031791947,1756.45403187398
1770,IMPG1,ENSDARG00000077187,impg1a,0.32919249458427,1.25630999573336,0.326087354894571,0.688441179856309,13.0883388772177,8.13001678093456,13.6972537886039,14.6860705006186,19.7219825188483,15.1064996099506,10.0215418912585,9.22682649999493
1771,CHL1,ENSDARG00000077881,chl1a,0.328859449584552,1.25602001104534,0.255714634132614,0.622930856784913,416.81325347447,464.427208610887,379.60960499845,460.163542352715,227.788898092698,560.954685516166,486.044781726036,563.861619444135
1772,RAB27A,ENSDARG00000103935,rab27a,0.328790806315723,1.25596025117527,0.407261587960327,0.751345237644271,469.166608983341,657.515107158083,445.160748129626,492.472897454076,177.497842669635,770.431480107482,587.262354827747,670.482725666298
1773,PRKAR2A,ENSDARG00000009477,prkar2ab,0.32866915518387,1.25585435038527,0.298147519636733,0.662165769905453,43.3052988818584,26.0560089172721,32.8064942222042,35.2378354386629,42.6825880999065,37.1782602833534,14.6860705006186,53.2493528008904
1774,DESI1,ENSDARG00000089529,desi1b,0.32865468071095,1.25584175053701,0.0116491788693947,0.0977331577594864,212.30743372336,225.186414342818,278.079953515761,264.867293161134,263.566551740098,275.779592055404,231.562918596928,303.859377187429
1775,TPRA1,ENSDARG00000054930,tpra1,0.328443538863302,1.25565796856124,0.0114967243297016,0.0967560001569158,239.617280982908,190.039142254345,274.923451042692,237.914342110021,296.815836908667,279.973792771085,191.411450123037,257.325939055414
1776,B3GNT3,ENSDARG00000093521,b3gnt3.3,0.328286514952992,1.25552130933037,0.0198168913033038,0.14193996996066,175.059586335473,168.652329148538,208.767387523126,237.373781596858,225.479613178123,230.325097286794,188.07348015823,219.471307064975
1777,MMP11,ENSDARG00000026325,mmp11a,0.328152185285691,1.25540441289451,0.00411996304205277,0.0455516801964462,380.35029238868,356.405535579619,435.972149877616,382.544730810294,509.11711068811,403.314542510448,341.406891184884,395.85090470471
1778,DOLPP1,ENSDARG00000036915,dolpp1,0.328035589714084,1.25530295785634,0.427432419919535,0.76611208487335,368.801073102463,682.813782369768,346.745349437543,458.265716166415,176.189177193315,659.547611353316,505.820014907729,607.024247358901
1779,MYO5B,ENSDARG00000062003,myo5b,0.327944124855254,1.25522337591764,0.00123514652160711,0.0175910247984606,954.260719662194,858.035112328971,1117.12042941372,945.669061778776,1324.33646580567,1026.20588966487,835.540399721763,1072.2369926336
1780,KCNAB2,ENSDARG00000062134,kcnab2b,0.327499337142145,1.2548364459957,0.367906781759274,0.721288199279214,101.625209761682,98.8354698374831,73.0191425290755,67.7450099522439,39.458176981191,105.135995981193,91.6223871449497,133.027862757444
1781,TGM1,ENSDARG00000101595,tgm1l2,0.327336346015062,1.25469468654699,0.653476092840077,0.883780493578988,0,9.56455533335136,13.3129024787803,16.5834608369168,5.21845038455313,12.1487412316106,15.2374226065702,7.86691038463791
1782,ACIN1,ENSDARG00000054290,acin1a,0.32720623494266,1.25458153560006,0.415240575223522,0.756801254847451,4629.73539629964,6873.45732252753,4671.04067551558,5600.68368549692,1830.35385221398,7095.47214556064,6125.60756931777,7535.91230955074
1783,MVK,ENSDARG00000004130,mvk,0.326911115878875,1.25432492346037,0.104831719248838,0.402228895388415,76.1637183735645,108.671512111051,105.713506315989,89.4301845902802,136.972537886039,103.781564871038,77.9018309494508,81.5750978937333
1784,MDH1,ENSDARG00000103849,mdh1ab,0.32676893597153,1.25420131382091,0.0111996509251986,0.0948495791268236,2008.13720614996,1711.65931194317,1599.31659333245,1586.70939003808,2352.59311842001,1731.69487772966,1388.30361656447,1889.36592530567
1785,CD40LG,ENSDARG00000058068,tnfsf10l4,0.326728716006546,1.25416634923841,0.197709896266564,0.555040099195541,23.5796677222093,23.1562918596928,36.5850755142055,32.2863839302806,31.3302837346529,24.6524781485604,26.1845993239144,40.0861675650339
1786,SNORA32,ENSDARG00000081937,RF00421,0.326720457726461,1.25415917015548,0.683363064371105,0.89790253815284,0,4.89187635307281,1.95814273341581,4.93049562971208,5.03549986998354,0,4.10081177777552,4.02718119299005
1787,TF,ENSDARG00000013240,zgc:172271,0.32668128219279,1.25412511466465,0.39253094627964,0.740127605406621,14.0301586477619,7.17642061110717,13.7125519621311,6.77840149110419,8.80537743553106,13.7069991339107,11.833189511309,9.06389976597037
1788,PRPH2,ENSDARG00000014840,prph2b,0.326596242677447,1.2540511925635,0.510883693395728,0.816372136843855,15.2437814642523,3.91350108245825,4.89535683353952,8.87489213348174,9.06389976597037,14.0301586477619,4.10081177777552,9.06115768422761
1789,SLC16A11,ENSDARG00000013775,si:dkey-246g23.4,0.326387666861918,1.25386990279955,0.286725865559168,0.653647460705423,18.6313495189391,25.4246517781228,16.4032471111021,16.0483170540653,18.2925377571028,27.3945075772077,14.6860705006186,20.7080816447907
1790,PAPLN,ENSDARG00000027867,paplna,0.32613928464505,1.25365404832627,0.00114962137678731,0.0166462946690544,842.687664633168,745.929039650746,898.148498424168,881.164230037114,1050.19556912867,963.794675114849,775.667342383407,855.019255666197
1791,ACOT11,ENSDARG00000058229,acot11a,0.325979925734922,1.25351557837681,0.102645881343686,0.39793037823679,110.771478640233,90.9889001671543,84.2001375368798,104.526507349896,88.6247977117103,104.224035669088,102.520294444388,128.869798175682
1792,RBP7,ENSDARG00000070486,rbp7b,0.325979595791434,1.25351529169858,0.357360203606921,0.713353031194274,26.0560089172721,34.856900111092,18.1223153684552,31.5038150261214,17.6107548710621,27.4139982678213,31.5551720301573,38.2697990118749
1793,NECTIN4,ENSDARG00000103148,nectin4b,0.325815456059645,1.25337268362557,0.115459182778095,0.424181167607624,310.621224671861,361.548890664818,341.734578491914,402.904757166445,262.995067808215,455.280939732336,338.517843632638,431.770472718186
1794,ANXA2,ENSDARG00000053625,anxa2b,0.325775271916209,1.25333777326347,0.0254494780662602,0.16863258149918,96.681597503684,80.1723351300679,96.3690767777248,86.584395649286,111.78773073785,88.0537743553106,78.3257093366323,100.582110846126
1795,ALDH3B1,ENSDARG00000029381,aldh3a2b,0.325662604183561,1.25323989726934,0.441640879929129,0.775427592659263,306.676828168091,407.895631468147,237.510542822826,293.064513698728,101.464830157384,448.827738912469,352.811906336317,394.369946509944
1796,MAMSTR,ENSDARG00000004939,mtdhb,0.325604751037654,1.25318964242347,0.0411916932950254,0.231522458405087,363.231602968362,341.382604143712,295.701544896352,280.698904752362,378.072689389617,339.403686787591,276.828435206136,425.880766548281
1797,LACTBL1,ENSDARG00000070467,lactbl1b,0.325368762807534,1.25298466922328,0.367897307330637,0.721288199279214,10.8470903853666,8.05679979197366,13.028004458636,12.3024353333266,9.06115768422761,9.14626887855139,10.7621279767602,17.6232846007423
1798,UEVLD,ENSDARG00000009266,uevld,0.32523601232232,1.25286938036067,0.013702061634184,0.109063673309721,172.567347039923,158.114695917483,183.39421661003,184.536529999899,217.467784421463,223.575461475701,133.05903680358,173.295631907299
